"","Unique_ID","Gender","Age Group","Marital_Status","State","Product_Category","Total_Orders","Total_Spends","Count"
"7991","1004225_26_1_Southern_Banking_Clothing & Apparel","M","26-35",1,"Karnataka","Clothing & Apparel",2,8781,1
"7992","1004227_26_0_Western_Healthcare_Clothing & Apparel","F","26-35",0,"Gujarat","Clothing & Apparel",3,8814,1
"7993","1004227_26_0_Western_IT Sector_Food","F","26-35",0,"Maharashtra","Food",3,19462,1
"7994","1004227_27_0_Central_IT Sector_Games & Toys","F","26-35",0,"Uttar Pradesh","Games & Toys",1,3716,1
"7995","1004227_27_0_Southern_IT Sector_Clothing & Apparel","F","26-35",0,"Karnataka","Clothing & Apparel",2,5326,1
"7996","1004227_27_0_Southern_Retail_Food","F","26-35",0,"Kerala","Food",1,19072,1
"7997","1004227_28_0_Central_IT Sector_Footwear & Shoes","F","26-35",0,"Delhi","Footwear & Shoes",1,12895,1
"7998","1004227_28_0_Western_Textile_Clothing & Apparel","F","26-35",0,"Maharashtra","Clothing & Apparel",4,5270,1
"7999","1004227_30_1_Central_IT Sector_Office","F","26-35",1,"Delhi","Office",2,942,1
"8000","1004227_31_1_Eastern_Banking_Food","F","26-35",1,"Bihar","Food",2,19171,1
"8001","1004227_32_0_Southern_Automobile_Food","F","26-35",0,"Karnataka","Food",4,11569,1
"8002","1004227_32_1_Central_IT Sector_Food","F","26-35",1,"Uttar Pradesh","Food",3,11528,1
"8003","1004227_33_1_Southern_IT Sector_Footwear & Shoes","F","26-35",1,"Karnataka","Footwear & Shoes",3,20745,1
"8004","1004227_35_0_Western_Automobile_Footwear & Shoes","F","26-35",0,"Maharashtra","Footwear & Shoes",4,16289,1
"8005","1004229_40_1_Southern_Food Processing_Footwear & Shoes","F","36-45",1,"Karnataka","Footwear & Shoes",4,16444,1
"8006","1004231_54_0_Central_Retail_Electronics & Gadgets","M","51-55",0,"Uttar Pradesh","Electronics & Gadgets",4,7902,1
"8007","1004231_54_0_Western_Lawyer_Sports Products","M","51-55",0,"Gujarat","Sports Products",4,3139,1
"8008","1004233_36_1_Central_Food Processing_Clothing & Apparel","F","36-45",1,"Uttar Pradesh","Clothing & Apparel",2,7130,1
"8009","1004233_39_1_Central_Lawyer_Office","F","36-45",1,"Delhi","Office",1,745,1
"8010","1004234_49_1_Northern_Hospitality_Clothing & Apparel","M","46-50",1,"Himachal Pradesh","Clothing & Apparel",1,7098,1
"8011","1004235_52_0_Central_Govt_Clothing & Apparel","M","51-55",0,"Uttarakhand","Clothing & Apparel",2,6878,1
"8012","1004236_29_1_Southern_Banking_Games & Toys","M","26-35",1,"Kerala","Games & Toys",2,13263,1
"8013","1004236_34_0_Central_IT Sector_Clothing & Apparel","M","26-35",0,"Uttar Pradesh","Clothing & Apparel",4,5408,1
"8014","1004237_28_0_Southern_Chemical_Clothing & Apparel","F","26-35",0,"Andhra Pradesh","Clothing & Apparel",1,5332,1
"8015","1004237_28_0_Southern_Chemical_Footwear & Shoes","F","26-35",0,"Karnataka","Footwear & Shoes",4,20429,1
"8016","1004237_30_1_Western_Banking_Household items","F","26-35",1,"Maharashtra","Household items",2,3054,1
"8017","1004237_32_1_Central_Banking_Footwear & Shoes","F","26-35",1,"Delhi","Footwear & Shoes",3,12214,1
"8018","1004237_35_0_Western_Aviation_Clothing & Apparel","F","26-35",0,"Gujarat","Clothing & Apparel",2,6966,1
"8019","1004238_37_0_Western_Banking_Beauty","F","36-45",0,"Maharashtra","Beauty",2,1722,1
"8020","1004238_38_0_Central_IT Sector_Clothing & Apparel","M","36-45",0,"Uttarakhand","Clothing & Apparel",4,8570,1
"8021","1004238_38_0_Southern_IT Sector_Food","F","36-45",0,"Telangana","Food",2,11629,1
"8022","1004238_38_1_Eastern_Chemical_Electronics & Gadgets","F","36-45",1,"Jharkhand","Electronics & Gadgets",4,9801,1
"8023","1004238_39_0_Central_Chemical_Games & Toys","F","36-45",0,"Uttar Pradesh","Games & Toys",4,15882,1
"8024","1004238_39_0_Central_IT Sector_Footwear & Shoes","F","36-45",0,"Delhi","Footwear & Shoes",1,12796,1
"8025","1004238_40_1_Central_Aviation_Footwear & Shoes","F","36-45",1,"Madhya Pradesh","Footwear & Shoes",2,16397,1
"8026","1004238_43_1_Central_Food Processing_Food","F","36-45",1,"Uttar Pradesh","Food",2,19490,1
"8027","1004238_44_0_Central_Banking_Food","F","36-45",0,"Uttar Pradesh","Food",2,4350,1
"8028","1004238_45_1_Central_Aviation_Beauty","F","36-45",1,"Uttar Pradesh","Beauty",2,7576,1
"8029","1004238_45_1_Western_Food Processing_Food","F","36-45",1,"Maharashtra","Food",2,8125,1
"8030","1004239_52_0_Southern_Automobile_Electronics & Gadgets","F","51-55",0,"Karnataka","Electronics & Gadgets",1,5886,1
"8031","1004239_54_0_Eastern_Aviation_Electronics & Gadgets","F","51-55",0,"Jharkhand","Electronics & Gadgets",4,9886,1
"8032","1004240_37_1_Northern_Chemical_Electronics & Gadgets","F","36-45",1,"Himachal Pradesh","Electronics & Gadgets",1,6087,1
"8033","1004241_40_0_Central_Chemical_Electronics & Gadgets","F","36-45",0,"Uttar Pradesh","Electronics & Gadgets",1,8038,1
"8034","1004242_52_0_Central_Automobile_Clothing & Apparel","F","51-55",0,"Uttarakhand","Clothing & Apparel",4,3495,1
"8035","1004243_56_1_Western_Automobile_Food","F","55+",1,"Maharashtra","Food",4,19499,1
"8036","1004243_68_0_Western_Automobile_Food","F","55+",0,"Maharashtra","Food",1,11468,1
"8037","1004243_71_0_Central_Textile_Beauty","F","55+",0,"Madhya Pradesh","Beauty",2,6091,1
"8038","1004245_54_1_Eastern_Healthcare_Clothing & Apparel","M","51-55",1,"Bihar","Clothing & Apparel",4,5451,1
"8039","1004248_31_1_Northern_Aviation_Food","F","26-35",1,"Haryana","Food",4,15892,1
"8040","1004248_34_1_Southern_IT Sector_Food","F","26-35",1,"Karnataka","Food",2,8029,1
"8041","1004249_25_0_Central_Media_Clothing & Apparel","M","18-25",0,"Delhi","Clothing & Apparel",1,3559,1
"8042","1004250_52_0_Southern_Aviation_Clothing & Apparel","M","51-55",0,"Karnataka","Clothing & Apparel",2,8597,1
"8043","1004250_52_1_Central_IT Sector_Clothing & Apparel","M","51-55",1,"Uttarakhand","Clothing & Apparel",3,8836,1
"8044","1004250_52_1_Northern_IT Sector_Clothing & Apparel","M","51-55",1,"Rajasthan","Clothing & Apparel",3,8836,1
"8045","1004250_55_0_Northern_Aviation_Electronics & Gadgets","M","51-55",0,"Haryana","Electronics & Gadgets",1,7987,1
"8046","1004250_55_0_Southern_Food Processing_Electronics & Gadgets","M","51-55",0,"Karnataka","Electronics & Gadgets",2,5911,1
"8047","1004251_47_0_Northern_Media_Electronics & Gadgets","F","46-50",0,"Himachal Pradesh","Electronics & Gadgets",4,4261,1
"8048","1004251_48_0_Northern_Lawyer_Clothing & Apparel","F","46-50",0,"Himachal Pradesh","Clothing & Apparel",2,5481,1
"8049","1004253_47_1_Southern_Construction_Electronics & Gadgets","F","46-50",1,"Andhra Pradesh","Electronics & Gadgets",3,8059,1
"8050","1004253_49_0_Eastern_Banking_Electronics & Gadgets","F","46-50",0,"Jharkhand","Electronics & Gadgets",4,6015,1
"8051","1004253_49_0_Northern_Banking_Electronics & Gadgets","F","46-50",0,"Rajasthan","Electronics & Gadgets",4,6015,1
"8052","1004253_50_0_Southern_Lawyer_Furniture","M","46-50",0,"Kerala","Furniture",1,12216,1
"8053","1004256_17_0_Central_Healthcare_Electronics & Gadgets","M","0-17",0,"Madhya Pradesh","Electronics & Gadgets",2,6135,1
"8054","1004257_52_1_Central_Food Processing_Stationery","M","51-55",1,"Delhi","Stationery",4,16829,1
"8055","1004257_54_1_Western_Banking_Clothing & Apparel","F","51-55",1,"Maharashtra","Clothing & Apparel",2,2007,1
"8056","1004257_54_1_Western_Banking_Food","F","51-55",1,"Maharashtra","Food",2,3987,1
"8057","1004258_27_1_Central_Banking_Clothing & Apparel","M","26-35",1,"Madhya Pradesh","Clothing & Apparel",1,8680,1
"8058","1004258_28_1_Western_Banking_Food","F","26-35",1,"Maharashtra","Food",3,12100,1
"8059","1004258_31_1_Eastern_Banking_Clothing & Apparel","F","26-35",1,"Jharkhand","Clothing & Apparel",2,3478,1
"8060","1004258_34_1_Central_Aviation_Stationery","F","26-35",1,"Delhi","Stationery",1,8662,1
"8061","1004259_45_0_Southern_Hospitality_Sports Products","F","36-45",0,"Karnataka","Sports Products",4,13647,1
"8062","1004260_26_0_Western_Healthcare_Food","F","26-35",0,"Maharashtra","Food",3,8119,1
"8063","1004260_27_1_Central_Textile_Footwear & Shoes","F","26-35",1,"Uttar Pradesh","Footwear & Shoes",1,12162,1
"8064","1004260_27_1_Western_IT Sector_Electronics & Gadgets","F","26-35",1,"Maharashtra","Electronics & Gadgets",3,5939,1
"8065","1004260_28_1_Central_Chemical_Electronics & Gadgets","F","26-35",1,"Delhi","Electronics & Gadgets",2,4048,1
"8066","1004260_31_1_Central_Textile_Pet Care","F","26-35",1,"Uttarakhand","Pet Care",3,2183,1
"8067","1004260_34_0_Western_IT Sector_Food","F","26-35",0,"Gujarat","Food",3,15448,1
"8068","1004261_38_0_Central_Automobile_Electronics & Gadgets","M","36-45",0,"Madhya Pradesh","Electronics & Gadgets",1,6060,1
"8069","1004261_38_0_Central_Banking_Sports Products","M","36-45",0,"Delhi","Sports Products",3,11027,1
"8070","1004261_40_0_Southern_Chemical_Clothing & Apparel","M","36-45",0,"Andhra Pradesh","Clothing & Apparel",4,7036,1
"8071","1004262_40_0_Central_Healthcare_Food","M","36-45",0,"Uttar Pradesh","Food",1,4277,1
"8072","1004262_41_1_Central_Healthcare_Beauty","M","36-45",1,"Madhya Pradesh","Beauty",4,1736,1
"8073","1004264_50_0_Northern_Banking_Electronics & Gadgets","F","46-50",0,"Punjab","Electronics & Gadgets",4,6158,1
"8074","1004265_33_1_Central_IT Sector_Beauty","F","26-35",1,"Madhya Pradesh","Beauty",4,5907,1
"8075","1004265_34_0_Northern_Hospitality_Electronics & Gadgets","F","26-35",0,"Haryana","Electronics & Gadgets",3,4081,1
"8076","1004265_34_1_Western_IT Sector_Food","F","26-35",1,"Gujarat","Food",1,11839,1
"8077","1004268_48_0_Northern_Govt_Office","M","46-50",0,"Himachal Pradesh","Office",4,580,1
"8078","1004269_37_0_Western_IT Sector_Games & Toys","F","36-45",0,"Gujarat","Games & Toys",1,12751,1
"8079","1004269_38_0_Western_Chemical_Clothing & Apparel","F","36-45",0,"Maharashtra","Clothing & Apparel",4,3603,1
"8080","1004269_40_0_Central_Lawyer_Footwear & Shoes","F","36-45",0,"Delhi","Footwear & Shoes",1,20959,1
"8081","1004269_40_1_Southern_Aviation_Games & Toys","F","36-45",1,"Andhra Pradesh","Games & Toys",3,16140,1
"8082","1004269_41_0_Northern_Retail_Sports Products","F","36-45",0,"Himachal Pradesh","Sports Products",2,11011,1
"8083","1004269_43_1_Central_Agriculture_Footwear & Shoes","F","36-45",1,"Uttar Pradesh","Footwear & Shoes",4,12331,1
"8084","1004271_37_0_Northern_IT Sector_Footwear & Shoes","M","36-45",0,"Himachal Pradesh","Footwear & Shoes",4,12479,1
"8085","1004271_38_1_Northern_Aviation_Food","F","36-45",1,"Haryana","Food",3,19115,1
"8086","1004271_39_1_Western_Aviation_Food","F","36-45",1,"Maharashtra","Food",2,18983,1
"8087","1004271_42_1_Central_Agriculture_Beauty","F","36-45",1,"Madhya Pradesh","Beauty",2,4459,1
"8088","1004271_43_0_Central_Healthcare_Footwear & Shoes","F","36-45",0,"Madhya Pradesh","Footwear & Shoes",2,16404,1
"8089","1004271_43_1_Central_Chemical_Footwear & Shoes","F","36-45",1,"Delhi","Footwear & Shoes",3,16298,1
"8090","1004274_48_0_Northern_Aviation_Food","M","46-50",0,"Punjab","Food",3,7957,1
"8091","1004274_49_0_Southern_Food Processing_Household items","M","46-50",0,"Kerala","Household items",2,3007,1
"8092","1004276_47_1_Central_Healthcare_Games & Toys","M","46-50",1,"Madhya Pradesh","Games & Toys",2,6666,1
"8093","1004277_37_0_Central_Aviation_Footwear & Shoes","F","36-45",0,"Delhi","Footwear & Shoes",2,8151,1
"8094","1004277_38_0_Western_Banking_Footwear & Shoes","M","36-45",0,"Maharashtra","Footwear & Shoes",2,16348,1
"8095","1004277_40_0_Central_Govt_Beauty","F","36-45",0,"Madhya Pradesh","Beauty",2,5995,1
"8096","1004277_40_0_Northern_Automobile_Clothing & Apparel","F","36-45",0,"Haryana","Clothing & Apparel",2,5414,1
"8097","1004277_40_0_Western_Chemical_Clothing & Apparel","F","36-45",0,"Maharashtra","Clothing & Apparel",4,7122,1
"8098","1004277_40_0_Western_Lawyer_Electronics & Gadgets","F","36-45",0,"Maharashtra","Electronics & Gadgets",3,7905,1
"8099","1004277_40_1_Central_Healthcare_Footwear & Shoes","F","36-45",1,"Madhya Pradesh","Footwear & Shoes",1,12763,1
"8100","1004277_41_1_Central_Aviation_Clothing & Apparel","F","36-45",1,"Uttar Pradesh","Clothing & Apparel",3,3506,1
"8101","1004277_42_0_Eastern_Govt_Electronics & Gadgets","F","36-45",0,"Jharkhand","Electronics & Gadgets",2,4186,1
"8102","1004277_42_0_Southern_Govt_Furniture","F","36-45",0,"Kerala","Furniture",3,19927,1
"8103","1004277_43_0_Central_Healthcare_Clothing & Apparel","F","36-45",0,"Uttar Pradesh","Clothing & Apparel",4,3736,1
"8104","1004277_43_0_Southern_Aviation_Food","F","36-45",0,"Andhra Pradesh","Food",4,11383,1
"8105","1004277_44_0_Western_Govt_Sports Products","F","36-45",0,"Maharashtra","Sports Products",3,10764,1
"8106","1004277_45_0_Northern_Media_Clothing & Apparel","F","36-45",0,"Himachal Pradesh","Clothing & Apparel",4,7023,1
"8107","1004277_45_0_Southern_Aviation_Books","F","36-45",0,"Karnataka","Books",2,10650,1
"8108","1004277_45_1_Central_Construction_Footwear & Shoes","F","36-45",1,"Delhi","Footwear & Shoes",2,20840,1
"8109","1004277_45_1_Southern_Food Processing_Clothing & Apparel","F","36-45",1,"Kerala","Clothing & Apparel",3,6964,1
"8110","1004279_26_0_Southern_IT Sector_Food","F","26-35",0,"Andhra Pradesh","Food",3,15477,1
"8111","1004279_28_1_Central_Banking_Furniture","F","26-35",1,"Uttar Pradesh","Furniture",1,20558,1
"8112","1004279_34_1_Southern_Banking_Books","M","26-35",1,"Andhra Pradesh","Books",2,7909,1
"8113","1004281_58_0_Northern_Agriculture_Food","F","55+",0,"Rajasthan","Food",4,4208,1
"8114","1004284_52_1_Eastern_Construction_Electronics & Gadgets","M","51-55",1,"Jharkhand","Electronics & Gadgets",3,5940,1
"8115","1004284_52_1_Southern_Construction_Electronics & Gadgets","M","51-55",1,"Telangana","Electronics & Gadgets",1,5940,1
"8116","1004284_53_0_Southern_Healthcare_Footwear & Shoes","F","51-55",0,"Karnataka","Footwear & Shoes",1,20705,1
"8117","1004285_38_0_Central_Banking_Sports Products","F","36-45",0,"Uttar Pradesh","Sports Products",1,13235,1
"8118","1004285_38_0_Central_Food Processing_Footwear & Shoes","M","36-45",0,"Uttar Pradesh","Footwear & Shoes",3,20900,1
"8119","1004285_40_0_Central_Healthcare_Footwear & Shoes","F","36-45",0,"Delhi","Footwear & Shoes",1,20387,1
"8120","1004285_40_0_Western_Lawyer_Clothing & Apparel","F","36-45",0,"Maharashtra","Clothing & Apparel",1,7170,1
"8121","1004285_43_0_Western_Lawyer_Food","F","36-45",0,"Maharashtra","Food",2,19536,1
"8122","1004286_43_0_Central_Healthcare_Food","F","36-45",0,"Uttar Pradesh","Food",2,7872,1
"8123","1004286_43_1_Central_IT Sector_Beauty","F","36-45",1,"Madhya Pradesh","Beauty",1,3125,1
"8124","1004286_43_1_Southern_Retail_Footwear & Shoes","F","36-45",1,"Karnataka","Footwear & Shoes",1,12388,1
"8125","1004287_35_1_Western_IT Sector_Furniture","F","26-35",1,"Maharashtra","Furniture",3,16344,1
"8126","1004288_35_1_Southern_Aviation_Clothing & Apparel","M","26-35",1,"Andhra Pradesh","Clothing & Apparel",3,7029,1
"8127","1004289_36_0_Eastern_Healthcare_Food","F","36-45",0,"Bihar","Food",3,11435,1
"8128","1004290_28_0_Central_Healthcare_Clothing & Apparel","F","26-35",0,"Uttar Pradesh","Clothing & Apparel",3,8796,1
"8129","1004291_39_0_Central_Food Processing_Footwear & Shoes","M","36-45",0,"Uttarakhand","Footwear & Shoes",4,16787,1
"8130","1004291_39_1_Northern_IT Sector_Electronics & Gadgets","F","36-45",1,"Haryana","Electronics & Gadgets",3,7893,1
"8131","1004291_44_1_Eastern_Media_Electronics & Gadgets","F","36-45",1,"Bihar","Electronics & Gadgets",3,7772,1
"8132","1004292_27_1_Southern_Banking_Household items","F","26-35",1,"Kerala","Household items",2,3801,1
"8133","1004294_17_0_Southern_Food Processing_Pet Care","F","0-17",0,"Karnataka","Pet Care",1,2144,1
"8134","1004298_20_0_Central_Agriculture_Clothing & Apparel","M","18-25",0,"Delhi","Clothing & Apparel",4,5235,1
"8135","1004298_20_1_Central_Healthcare_Food","M","18-25",1,"Uttar Pradesh","Food",1,15519,1
"8136","1004298_22_0_Northern_Textile_Clothing & Apparel","M","18-25",0,"Punjab","Clothing & Apparel",3,7001,1
"8137","1004298_23_0_Southern_Food Processing_Food","M","18-25",0,"Karnataka","Food",1,7992,1
"8138","1004302_52_1_Southern_Retail_Clothing & Apparel","F","51-55",1,"Karnataka","Clothing & Apparel",3,3513,1
"8139","1004302_54_0_Central_Healthcare_Electronics & Gadgets","F","51-55",0,"Uttarakhand","Electronics & Gadgets",1,6146,1
"8140","1004302_55_0_Central_Healthcare_Office","F","51-55",0,"Delhi","Office",2,942,1
"8141","1004302_55_0_Central_Media_Footwear & Shoes","M","51-55",0,"Delhi","Footwear & Shoes",3,8851,1
"8142","1004302_55_0_Central_Textile_Games & Toys","F","51-55",0,"Uttar Pradesh","Games & Toys",2,16078,1
"8143","1004303_26_0_Northern_Retail_Clothing & Apparel","F","26-35",0,"Himachal Pradesh","Clothing & Apparel",4,6915,1
"8144","1004303_27_0_Southern_Aviation_Electronics & Gadgets","F","26-35",0,"Karnataka","Electronics & Gadgets",2,9930,1
"8145","1004303_27_1_Central_Banking_Beauty","F","26-35",1,"Madhya Pradesh","Beauty",2,4620,1
"8146","1004303_28_1_Northern_Banking_Electronics & Gadgets","F","26-35",1,"Haryana","Electronics & Gadgets",4,7930,1
"8147","1004303_29_1_Western_Construction_Games & Toys","F","26-35",1,"Maharashtra","Games & Toys",1,3303,1
"8148","1004303_31_0_Southern_Aviation_Footwear & Shoes","F","26-35",0,"Karnataka","Footwear & Shoes",2,16671,1
"8149","1004303_35_1_Southern_Aviation_Auto","F","26-35",1,"Andhra Pradesh","Auto",2,23185,1
"8150","1004305_48_1_Central_Govt_Office","M","46-50",1,"Delhi","Office",1,768,1
"8151","1004305_48_1_Western_Govt_Electronics & Gadgets","M","46-50",1,"Maharashtra","Electronics & Gadgets",3,9945,1
"8152","1004307_32_0_Southern_Aviation_Footwear & Shoes","F","26-35",0,"Karnataka","Footwear & Shoes",1,12573,1
"8153","1004309_28_0_Central_Healthcare_Clothing & Apparel","F","26-35",0,"Madhya Pradesh","Clothing & Apparel",2,5426,1
"8154","1004309_28_1_Central_Lawyer_Beauty","F","26-35",1,"Madhya Pradesh","Beauty",1,4474,1
"8155","1004309_32_0_Western_Lawyer_Books","M","26-35",0,"Maharashtra","Books",3,10546,1
"8156","1004310_28_0_Central_Construction_Electronics & Gadgets","F","26-35",0,"Delhi","Electronics & Gadgets",2,5829,1
"8157","1004310_28_0_Northern_Construction_Electronics & Gadgets","F","26-35",0,"Rajasthan","Electronics & Gadgets",4,5829,1
"8158","1004310_30_0_Southern_Construction_Food","F","26-35",0,"Andhra Pradesh","Food",3,15583,1
"8159","1004310_31_1_Southern_IT Sector_Footwear & Shoes","F","26-35",1,"Karnataka","Footwear & Shoes",4,16143,1
"8160","1004310_32_0_Central_Hospitality_Food","F","26-35",0,"Madhya Pradesh","Food",3,15651,1
"8161","1004310_33_1_Central_Healthcare_Clothing & Apparel","F","26-35",1,"Delhi","Clothing & Apparel",3,8677,1
"8162","1004310_33_1_Southern_IT Sector_Clothing & Apparel","F","26-35",1,"Kerala","Clothing & Apparel",4,7022,1
"8163","1004311_52_0_Central_Healthcare_Food","F","51-55",0,"Madhya Pradesh","Food",3,11722,1
"8164","1004311_53_0_Central_Hospitality_Food","F","51-55",0,"Uttar Pradesh","Food",2,3800,1
"8165","1004312_26_0_Eastern_Hospitality_Electronics & Gadgets","F","26-35",0,"Jharkhand","Electronics & Gadgets",3,9732,1
"8166","1004312_26_0_Western_Aviation_Clothing & Apparel","F","26-35",0,"Maharashtra","Clothing & Apparel",4,7103,1
"8167","1004312_27_1_Central_Aviation_Food","F","26-35",1,"Uttar Pradesh","Food",4,15181,1
"8168","1004312_27_1_Western_IT Sector_Food","F","26-35",1,"Maharashtra","Food",1,15183,1
"8169","1004312_30_0_Central_Chemical_Clothing & Apparel","M","26-35",0,"Uttar Pradesh","Clothing & Apparel",2,5439,1
"8170","1004312_30_1_Southern_Aviation_Electronics & Gadgets","F","26-35",1,"Kerala","Electronics & Gadgets",2,5961,1
"8171","1004312_30_1_Western_Banking_Clothing & Apparel","F","26-35",1,"Maharashtra","Clothing & Apparel",3,3435,1
"8172","1004312_31_0_Southern_Healthcare_Food","F","26-35",0,"Andhra Pradesh","Food",3,15254,1
"8173","1004312_33_1_Western_Aviation_Food","F","26-35",1,"Maharashtra","Food",3,11938,1
